"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","TMAX","TMIN","r_date","month","day","year","doy","average_temperature","tgrowth10"
"USW00014762","8/14/20",40.3551,-79.92145,379.2,322,211,2020-08-14,8,14,2020,227,26.65,24.585
"USW00014762","8/15/20",40.3551,-79.92145,379.2,250,189,2020-08-15,8,15,2020,228,21.95,24.67
"USW00014762","8/16/20",40.3551,-79.92145,379.2,272,161,2020-08-16,8,16,2020,229,21.65,24.695
"USW00014762","8/17/20",40.3551,-79.92145,379.2,294,178,2020-08-17,8,17,2020,230,23.6,24.72
"USW00014762","8/18/20",40.3551,-79.92145,379.2,283,172,2020-08-18,8,18,2020,231,22.75,24.635
"USW00014762","8/19/20",40.3551,-79.92145,379.2,256,150,2020-08-19,8,19,2020,232,20.3,24.275
"USW00014762","8/20/20",40.3551,-79.92145,379.2,289,133,2020-08-20,8,20,2020,233,21.1,23.805
"USW00014762","8/21/20",40.3551,-79.92145,379.2,311,167,2020-08-21,8,21,2020,234,23.9,23.58
"USW00014762","8/22/20",40.3551,-79.92145,379.2,322,183,2020-08-22,8,22,2020,235,25.25,23.44
"USW00014762","8/23/20",40.3551,-79.92145,379.2,294,189,2020-08-23,8,23,2020,236,24.15,23.13
"USW00014762","8/24/20",40.3551,-79.92145,379.2,306,200,2020-08-24,8,24,2020,237,25.3,22.995
"USW00014762","8/25/20",40.3551,-79.92145,379.2,322,200,2020-08-25,8,25,2020,238,26.1,23.41
"USW00014762","8/26/20",40.3551,-79.92145,379.2,294,150,2020-08-26,8,26,2020,239,22.2,23.465
"USW00014762","8/27/20",40.3551,-79.92145,379.2,311,194,2020-08-27,8,27,2020,240,25.25,23.63
"USW00014762","8/28/20",40.3551,-79.92145,379.2,267,200,2020-08-28,8,28,2020,241,23.35,23.69
"USW00014762","8/29/20",40.3551,-79.92145,379.2,278,178,2020-08-29,8,29,2020,242,22.8,23.94
"USW00014762","8/30/20",40.3551,-79.92145,379.2,244,156,2020-08-30,8,30,2020,243,20,23.83
"USW00014762","8/31/20",40.3551,-79.92145,379.2,239,144,2020-08-31,8,31,2020,244,19.15,23.355
"USW00014762","9/1/20",40.3551,-79.92145,379.2,283,194,2020-09-01,9,1,2020,245,23.85,23.215
"USW00014762","9/2/20",40.3551,-79.92145,379.2,267,206,2020-09-02,9,2,2020,246,23.65,23.165
"USW00014762","9/3/20",40.3551,-79.92145,379.2,239,189,2020-09-03,9,3,2020,247,21.4,22.775
"USW00014762","9/4/20",40.3551,-79.92145,379.2,250,150,2020-09-04,9,4,2020,248,20,22.165
"USW00014762","9/5/20",40.3551,-79.92145,379.2,250,117,2020-09-05,9,5,2020,249,18.35,21.78
"USW00014762","9/6/20",40.3551,-79.92145,379.2,256,150,2020-09-06,9,6,2020,250,20.3,21.285
"USW00014762","9/7/20",40.3551,-79.92145,379.2,272,167,2020-09-07,9,7,2020,251,21.95,21.145
"USW00014762","9/8/20",40.3551,-79.92145,379.2,294,178,2020-09-08,9,8,2020,252,23.6,21.225
"USW00014762","9/9/20",40.3551,-79.92145,379.2,300,178,2020-09-09,9,9,2020,253,23.9,21.615
"USW00014762","9/10/20",40.3551,-79.92145,379.2,300,183,2020-09-10,9,10,2020,254,24.15,22.115
"USW00014762","9/11/20",40.3551,-79.92145,379.2,250,178,2020-09-11,9,11,2020,255,21.4,21.87
"USW00014762","9/12/20",40.3551,-79.92145,379.2,272,156,2020-09-12,9,12,2020,256,21.4,21.645
"USW00014762","9/13/20",40.3551,-79.92145,379.2,244,183,2020-09-13,9,13,2020,257,21.35,21.64
"USW00014762","9/14/20",40.3551,-79.92145,379.2,211,117,2020-09-14,9,14,2020,258,16.4,21.28
"USW00014762","9/15/20",40.3551,-79.92145,379.2,194,78,2020-09-15,9,15,2020,259,13.6,20.805
"USW00014762","9/16/20",40.3551,-79.92145,379.2,233,89,2020-09-16,9,16,2020,260,16.1,20.385
"USW00014762","9/17/20",40.3551,-79.92145,379.2,233,128,2020-09-17,9,17,2020,261,18.05,19.995
"USW00014762","9/18/20",40.3551,-79.92145,379.2,189,83,2020-09-18,9,18,2020,262,13.6,18.995
"USW00014762","9/19/20",40.3551,-79.92145,379.2,172,44,2020-09-19,9,19,2020,263,10.8,17.685
"USW00014762","9/20/20",40.3551,-79.92145,379.2,189,44,2020-09-20,9,20,2020,264,11.65,16.435
"USW00014762","9/21/20",40.3551,-79.92145,379.2,194,61,2020-09-21,9,21,2020,265,12.75,15.57
"USW00014762","9/22/20",40.3551,-79.92145,379.2,211,44,2020-09-22,9,22,2020,266,12.75,14.705
"USW00014762","9/23/20",40.3551,-79.92145,379.2,256,83,2020-09-23,9,23,2020,267,16.95,14.265
"USW00014762","9/24/20",40.3551,-79.92145,379.2,239,133,2020-09-24,9,24,2020,268,18.6,14.485
"USW00014762","9/25/20",40.3551,-79.92145,379.2,256,128,2020-09-25,9,25,2020,269,19.2,15.045
"USW00014762","9/26/20",40.3551,-79.92145,379.2,250,144,2020-09-26,9,26,2020,270,19.7,15.405
"USW00014762","9/27/20",40.3551,-79.92145,379.2,256,150,2020-09-27,9,27,2020,271,20.3,15.63
"USW00014762","9/28/20",40.3551,-79.92145,379.2,267,161,2020-09-28,9,28,2020,272,21.4,16.41
"USW00014762","9/29/20",40.3551,-79.92145,379.2,167,117,2020-09-29,9,29,2020,273,14.2,16.75
"USW00014762","9/30/20",40.3551,-79.92145,379.2,178,100,2020-09-30,9,30,2020,274,13.9,16.975
"USW00014762","10/1/20",40.3551,-79.92145,379.2,178,83,2020-10-01,10,1,2020,275,13.05,17.005
"USW00014762","10/2/20",40.3551,-79.92145,379.2,144,61,2020-10-02,10,2,2020,276,10.25,16.755
"USW00014762","10/3/20",40.3551,-79.92145,379.2,150,28,2020-10-03,10,3,2020,277,8.9,15.95
"USW00014762","10/4/20",40.3551,-79.92145,379.2,178,78,2020-10-04,10,4,2020,278,12.8,15.37
"USW00014762","10/5/20",40.3551,-79.92145,379.2,156,72,2020-10-05,10,5,2020,279,11.4,14.59
"USW00014762","10/6/20",40.3551,-79.92145,379.2,194,28,2020-10-06,10,6,2020,280,11.1,13.73
"USW00014762","10/7/20",40.3551,-79.92145,379.2,233,117,2020-10-07,10,7,2020,281,17.5,13.45
"USW00014762","10/8/20",40.3551,-79.92145,379.2,183,89,2020-10-08,10,8,2020,282,13.6,12.67
"USW00014762","10/9/20",40.3551,-79.92145,379.2,228,72,2020-10-09,10,9,2020,283,15,12.75
"USW00014762","10/10/20",40.3551,-79.92145,379.2,244,144,2020-10-10,10,10,2020,284,19.4,13.3
"USW00014762","10/11/20",40.3551,-79.92145,379.2,211,161,2020-10-11,10,11,2020,285,18.6,13.855
"USW00014762","10/12/20",40.3551,-79.92145,379.2,217,139,2020-10-12,10,12,2020,286,17.8,14.61
"USW00014762","10/13/20",40.3551,-79.92145,379.2,183,100,2020-10-13,10,13,2020,287,14.15,15.135
"USW00014762","10/14/20",40.3551,-79.92145,379.2,206,72,2020-10-14,10,14,2020,288,13.9,15.245
"USW00014762","10/15/20",40.3551,-79.92145,379.2,233,83,2020-10-15,10,15,2020,289,15.8,15.685
"USW00014762","10/16/20",40.3551,-79.92145,379.2,128,56,2020-10-16,10,16,2020,290,9.2,15.495
"USW00014762","10/17/20",40.3551,-79.92145,379.2,144,-5,2020-10-17,10,17,2020,291,6.95,14.44
"USW00014762","10/18/20",40.3551,-79.92145,379.2,167,44,2020-10-18,10,18,2020,292,10.55,14.135
"USW00014762","10/19/20",40.3551,-79.92145,379.2,139,100,2020-10-19,10,19,2020,293,11.95,13.83
"USW00014762","10/20/20",40.3551,-79.92145,379.2,167,133,2020-10-20,10,20,2020,294,15,13.39
"USW00014762","10/21/20",40.3551,-79.92145,379.2,250,122,2020-10-21,10,21,2020,295,18.6,13.39
"USW00014762","10/22/20",40.3551,-79.92145,379.2,261,133,2020-10-22,10,22,2020,296,19.7,13.58
"USW00014762","10/23/20",40.3551,-79.92145,379.2,261,144,2020-10-23,10,23,2020,297,20.25,14.19
"USW00014762","10/24/20",40.3551,-79.92145,379.2,194,44,2020-10-24,10,24,2020,298,11.9,13.99
"USW00014762","10/25/20",40.3551,-79.92145,379.2,111,39,2020-10-25,10,25,2020,299,7.5,13.16
"USW00014762","10/26/20",40.3551,-79.92145,379.2,139,72,2020-10-26,10,26,2020,300,10.55,13.295
"USW00014762","10/27/20",40.3551,-79.92145,379.2,106,78,2020-10-27,10,27,2020,301,9.2,13.52
"USW00014762","10/28/20",40.3551,-79.92145,379.2,111,83,2020-10-28,10,28,2020,302,9.7,13.435
"USW00014762","10/29/20",40.3551,-79.92145,379.2,106,72,2020-10-29,10,29,2020,303,8.9,13.13
"USW00014762","10/30/20",40.3551,-79.92145,379.2,78,11,2020-10-30,10,30,2020,304,4.45,12.075
"USW00014762","10/31/20",40.3551,-79.92145,379.2,100,-21,2020-10-31,10,31,2020,305,3.95,10.61
"USW00014762","11/1/20",40.3551,-79.92145,379.2,122,0,2020-11-01,11,1,2020,306,6.1,9.25
"USW00014762","11/2/20",40.3551,-79.92145,379.2,56,-10,2020-11-02,11,2,2020,307,2.3,7.455
"USW00014762","11/3/20",40.3551,-79.92145,379.2,133,28,2020-11-03,11,3,2020,308,8.05,7.07
"USW00014762","11/4/20",40.3551,-79.92145,379.2,200,50,2020-11-04,11,4,2020,309,12.5,7.57
"USW00014762","11/5/20",40.3551,-79.92145,379.2,206,83,2020-11-05,11,5,2020,310,14.45,7.96
"USW00014762","11/6/20",40.3551,-79.92145,379.2,206,67,2020-11-06,11,6,2020,311,13.65,8.405
"USW00014762","11/7/20",40.3551,-79.92145,379.2,222,50,2020-11-07,11,7,2020,312,13.6,8.795
"USW00014762","11/8/20",40.3551,-79.92145,379.2,233,56,2020-11-08,11,8,2020,313,14.45,9.35
"USW00014762","11/9/20",40.3551,-79.92145,379.2,233,78,2020-11-09,11,9,2020,314,15.55,10.46
"USW00014762","11/10/20",40.3551,-79.92145,379.2,244,122,2020-11-10,11,10,2020,315,18.3,11.895
"USW00014762","11/11/20",40.3551,-79.92145,379.2,189,94,2020-11-11,11,11,2020,316,14.15,12.7
"USW00014762","11/12/20",40.3551,-79.92145,379.2,111,44,2020-11-12,11,12,2020,317,7.75,13.245
"USW00014762","11/13/20",40.3551,-79.92145,379.2,122,0,2020-11-13,11,13,2020,318,6.1,13.05
"USW00014762","11/14/20",40.3551,-79.92145,379.2,78,-5,2020-11-14,11,14,2020,319,3.65,12.165
"USW00014762","11/15/20",40.3551,-79.92145,379.2,156,67,2020-11-15,11,15,2020,320,11.15,11.835
"USW00014762","11/16/20",40.3551,-79.92145,379.2,94,28,2020-11-16,11,16,2020,321,6.1,11.08
"USW00014762","11/17/20",40.3551,-79.92145,379.2,61,-5,2020-11-17,11,17,2020,322,2.8,10
"USW00014762","11/18/20",40.3551,-79.92145,379.2,50,-5,2020-11-18,11,18,2020,323,2.25,8.78
"USW00014762","11/19/20",40.3551,-79.92145,379.2,178,-5,2020-11-19,11,19,2020,324,8.65,8.09
"USW00014762","11/20/20",40.3551,-79.92145,379.2,178,111,2020-11-20,11,20,2020,325,14.45,7.705
"USW00014762","11/21/20",40.3551,-79.92145,379.2,128,44,2020-11-21,11,21,2020,326,8.6,7.15
"USW00014762","11/22/20",40.3551,-79.92145,379.2,144,44,2020-11-22,11,22,2020,327,9.4,7.315
"USW00014762","11/23/20",40.3551,-79.92145,379.2,61,17,2020-11-23,11,23,2020,328,3.9,7.095
"USW00014762","11/24/20",40.3551,-79.92145,379.2,61,-10,2020-11-24,11,24,2020,329,2.55,6.985
"USW00014762","11/25/20",40.3551,-79.92145,379.2,144,39,2020-11-25,11,25,2020,330,9.15,6.785
"USW00014762","11/26/20",40.3551,-79.92145,379.2,133,89,2020-11-26,11,26,2020,331,11.1,7.285
"USW00014762","11/27/20",40.3551,-79.92145,379.2,100,56,2020-11-27,11,27,2020,332,7.8,7.785
"USW00014762","11/28/20",40.3551,-79.92145,379.2,78,11,2020-11-28,11,28,2020,333,4.45,8.005
"USW00014762","11/29/20",40.3551,-79.92145,379.2,117,-16,2020-11-29,11,29,2020,334,5.05,7.645
"USW00014762","11/30/20",40.3551,-79.92145,379.2,83,17,2020-11-30,11,30,2020,335,5,6.7
"USW00014762","12/1/20",40.3551,-79.92145,379.2,17,-21,2020-12-01,12,1,2020,336,-0.2,5.82
"USW00014762","12/2/20",40.3551,-79.92145,379.2,11,-27,2020-12-02,12,2,2020,337,-0.8,4.8
"USW00014762","12/3/20",40.3551,-79.92145,379.2,33,-32,2020-12-03,12,3,2020,338,0.05,4.415
"USW00014762","12/4/20",40.3551,-79.92145,379.2,56,22,2020-12-04,12,4,2020,339,3.9,4.55
"USW00014762","12/5/20",40.3551,-79.92145,379.2,33,0,2020-12-05,12,5,2020,340,1.65,3.8
"USW00014762","12/6/20",40.3551,-79.92145,379.2,0,-16,2020-12-06,12,6,2020,341,-0.8,2.61
"USW00014762","12/7/20",40.3551,-79.92145,379.2,-5,-21,2020-12-07,12,7,2020,342,-1.3,1.7
"USW00014762","12/8/20",40.3551,-79.92145,379.2,0,-16,2020-12-08,12,8,2020,343,-0.8,1.175
"USW00014762","12/9/20",40.3551,-79.92145,379.2,44,-16,2020-12-09,12,9,2020,344,1.4,0.81
"USW00014762","12/10/20",40.3551,-79.92145,379.2,89,28,2020-12-10,12,10,2020,345,5.85,0.895
"USW00014762","12/11/20",40.3551,-79.92145,379.2,167,6,2020-12-11,12,11,2020,346,8.65,1.78
"USW00014762","12/12/20",40.3551,-79.92145,379.2,156,67,2020-12-12,12,12,2020,347,11.15,2.975
"USW00014762","12/13/20",40.3551,-79.92145,379.2,122,28,2020-12-13,12,13,2020,348,7.5,3.72
"USW00014762","12/14/20",40.3551,-79.92145,379.2,28,-16,2020-12-14,12,14,2020,349,0.6,3.39
"USW00014762","12/15/20",40.3551,-79.92145,379.2,6,-32,2020-12-15,12,15,2020,350,-1.3,3.095
"USW00014762","12/16/20",40.3551,-79.92145,379.2,-5,-32,2020-12-16,12,16,2020,351,-1.85,2.99
"USW00014762","12/17/20",40.3551,-79.92145,379.2,-5,-27,2020-12-17,12,17,2020,352,-1.6,2.96
"USW00014762","12/18/20",40.3551,-79.92145,379.2,0,-16,2020-12-18,12,18,2020,353,-0.8,2.96
"USW00014762","12/19/20",40.3551,-79.92145,379.2,17,-27,2020-12-19,12,19,2020,354,-0.5,2.77
"USW00014762","12/20/20",40.3551,-79.92145,379.2,22,0,2020-12-20,12,20,2020,355,1.1,2.295
"USW00014762","12/21/20",40.3551,-79.92145,379.2,33,0,2020-12-21,12,21,2020,356,1.65,1.595
"USW00014762","12/22/20",40.3551,-79.92145,379.2,33,6,2020-12-22,12,22,2020,357,1.95,0.675
"USW00014762","12/23/20",40.3551,-79.92145,379.2,106,-27,2020-12-23,12,23,2020,358,3.95,0.32
"USW00014762","12/24/20",40.3551,-79.92145,379.2,106,-43,2020-12-24,12,24,2020,359,3.15,0.575
"USW00014762","12/25/20",40.3551,-79.92145,379.2,-43,-99,2020-12-25,12,25,2020,360,-7.1,-0.00499999999999998
"USW00014762","12/26/20",40.3551,-79.92145,379.2,-49,-110,2020-12-26,12,26,2020,361,-7.95,-0.615
"USW00014762","12/27/20",40.3551,-79.92145,379.2,61,-77,2020-12-27,12,27,2020,362,-0.8,-0.535
"USW00014762","12/28/20",40.3551,-79.92145,379.2,83,0,2020-12-28,12,28,2020,363,4.15,-0.0399999999999999
"USW00014762","12/29/20",40.3551,-79.92145,379.2,11,-43,2020-12-29,12,29,2020,364,-1.6,-0.15
"USW00014762","12/30/20",40.3551,-79.92145,379.2,122,-16,2020-12-30,12,30,2020,365,5.3,0.27
"USW00014762","12/31/20",40.3551,-79.92145,379.2,83,-10,2020-12-31,12,31,2020,366,3.65,0.47
"USW00014762","1/1/21",40.3551,-79.92145,379.2,172,-21,2021-01-01,1,1,2021,1,7.55,1.03
"USW00014762","1/2/21",40.3551,-79.92145,379.2,167,17,2021-01-02,1,2,2021,2,9.2,1.555
"USW00014762","1/3/21",40.3551,-79.92145,379.2,50,17,2021-01-03,1,3,2021,3,3.35,1.575
"USW00014762","1/4/21",40.3551,-79.92145,379.2,22,6,2021-01-04,1,4,2021,4,1.4,2.425
"USW00014762","1/5/21",40.3551,-79.92145,379.2,17,-5,2021-01-05,1,5,2021,5,0.6,3.28
"USW00014762","1/6/21",40.3551,-79.92145,379.2,22,0,2021-01-06,1,6,2021,6,1.1,3.47
"USW00014762","1/7/21",40.3551,-79.92145,379.2,22,-27,2021-01-07,1,7,2021,7,-0.25,3.03
"USW00014762","1/8/21",40.3551,-79.92145,379.2,0,-32,2021-01-08,1,8,2021,8,-1.6,3.03
"USW00014762","1/9/21",40.3551,-79.92145,379.2,33,-55,2021-01-09,1,9,2021,9,-1.1,2.39
"USW00014762","1/10/21",40.3551,-79.92145,379.2,22,-32,2021-01-10,1,10,2021,10,-0.5,1.975
"USW00014762","1/11/21",40.3551,-79.92145,379.2,50,-27,2021-01-11,1,11,2021,11,1.15,1.335
"USW00014762","1/12/21",40.3551,-79.92145,379.2,11,-43,2021-01-12,1,12,2021,12,-1.6,0.255
"USW00014762","1/13/21",40.3551,-79.92145,379.2,67,-43,2021-01-13,1,13,2021,13,1.2,0.0399999999999999
"USW00014762","1/14/21",40.3551,-79.92145,379.2,83,11,2021-01-14,1,14,2021,14,4.7,0.37
"USW00014762","1/15/21",40.3551,-79.92145,379.2,83,-10,2021-01-15,1,15,2021,15,3.65,0.675
"USW00014762","1/16/21",40.3551,-79.92145,379.2,0,-27,2021-01-16,1,16,2021,16,-1.35,0.43
"USW00014762","1/17/21",40.3551,-79.92145,379.2,11,-10,2021-01-17,1,17,2021,17,0.05,0.46
"USW00014762","1/18/21",40.3551,-79.92145,379.2,0,-16,2021-01-18,1,18,2021,18,-0.8,0.54
"USW00014762","1/19/21",40.3551,-79.92145,379.2,28,-16,2021-01-19,1,19,2021,19,0.6,0.71
"USW00014762","1/20/21",40.3551,-79.92145,379.2,11,-60,2021-01-20,1,20,2021,20,-2.45,0.515
"USW00014762","1/21/21",40.3551,-79.92145,379.2,61,-60,2021-01-21,1,21,2021,21,0.05,0.405
"USW00014762","1/22/21",40.3551,-79.92145,379.2,28,-38,2021-01-22,1,22,2021,22,-0.5,0.515
"USW00014762","1/23/21",40.3551,-79.92145,379.2,-38,-82,2021-01-23,1,23,2021,23,-6,-0.205
"USW00014762","1/24/21",40.3551,-79.92145,379.2,-21,-105,2021-01-24,1,24,2021,24,-6.3,-1.305
"USW00014762","1/25/21",40.3551,-79.92145,379.2,11,-32,2021-01-25,1,25,2021,25,-1.05,-1.775
"USW00014762","1/26/21",40.3551,-79.92145,379.2,72,0,2021-01-26,1,26,2021,26,3.6,-1.28
"USW00014762","1/27/21",40.3551,-79.92145,379.2,17,-32,2021-01-27,1,27,2021,27,-0.75,-1.36
"USW00014762","1/28/21",40.3551,-79.92145,379.2,-32,-77,2021-01-28,1,28,2021,28,-5.45,-1.825
"USW00014762","1/29/21",40.3551,-79.92145,379.2,-32,-77,2021-01-29,1,29,2021,29,-5.45,-2.43
"USW00014762","1/30/21",40.3551,-79.92145,379.2,-5,-99,2021-01-30,1,30,2021,30,-5.2,-2.705
"USW00014762","1/31/21",40.3551,-79.92145,379.2,6,-27,2021-01-31,1,31,2021,31,-1.05,-2.815
"USW00014762","2/1/21",40.3551,-79.92145,379.2,11,-27,2021-02-01,2,1,2021,32,-0.8,-2.845
"USW00014762","2/2/21",40.3551,-79.92145,379.2,-5,-43,2021-02-02,2,2,2021,33,-2.4,-2.485
"USW00014762","2/3/21",40.3551,-79.92145,379.2,17,-55,2021-02-03,2,3,2021,34,-1.9,-2.045
"USW00014762","2/4/21",40.3551,-79.92145,379.2,33,-99,2021-02-04,2,4,2021,35,-3.3,-2.27
"USW00014762","2/5/21",40.3551,-79.92145,379.2,39,-16,2021-02-05,2,5,2021,36,1.15,-2.515
"USW00014762","2/6/21",40.3551,-79.92145,379.2,0,-55,2021-02-06,2,6,2021,37,-2.75,-2.715
"USW00014762","2/7/21",40.3551,-79.92145,379.2,-10,-99,2021-02-07,2,7,2021,38,-5.45,-2.715
"USW00014762","2/8/21",40.3551,-79.92145,379.2,-5,-116,2021-02-08,2,8,2021,39,-6.05,-2.775
"USW00014762","2/9/21",40.3551,-79.92145,379.2,-10,-49,2021-02-09,2,9,2021,40,-2.95,-2.55
"USW00014762","2/10/21",40.3551,-79.92145,379.2,-21,-60,2021-02-10,2,10,2021,41,-4.05,-2.85
"USW00014762","2/11/21",40.3551,-79.92145,379.2,-16,-66,2021-02-11,2,11,2021,42,-4.1,-3.18
"USW00014762","2/12/21",40.3551,-79.92145,379.2,0,-60,2021-02-12,2,12,2021,43,-3,-3.24
"USW00014762","2/13/21",40.3551,-79.92145,379.2,-10,-43,2021-02-13,2,13,2021,44,-2.65,-3.315
"USW00014762","2/14/21",40.3551,-79.92145,379.2,-21,-43,2021-02-14,2,14,2021,45,-3.2,-3.305
"USW00014762","2/15/21",40.3551,-79.92145,379.2,11,-49,2021-02-15,2,15,2021,46,-1.9,-3.61
"USW00014762","2/16/21",40.3551,-79.92145,379.2,33,-93,2021-02-16,2,16,2021,47,-3,-3.635
"USW00014762","2/17/21",40.3551,-79.92145,379.2,-27,-121,2021-02-17,2,17,2021,48,-7.4,-3.83
"USW00014762","2/18/21",40.3551,-79.92145,379.2,-16,-55,2021-02-18,2,18,2021,49,-3.55,-3.58
"USW00014762","2/19/21",40.3551,-79.92145,379.2,-21,-66,2021-02-19,2,19,2021,50,-4.35,-3.72
"USW00014762","2/20/21",40.3551,-79.92145,379.2,-49,-99,2021-02-20,2,20,2021,51,-7.4,-4.055
"USW00014762","2/21/21",40.3551,-79.92145,379.2,17,-132,2021-02-21,2,21,2021,52,-5.75,-4.22
"USW00014762","2/22/21",40.3551,-79.92145,379.2,44,0,2021-02-22,2,22,2021,53,2.2,-3.7
"USW00014762","2/23/21",40.3551,-79.92145,379.2,83,6,2021-02-23,2,23,2021,54,4.45,-2.99
"USW00014762","2/24/21",40.3551,-79.92145,379.2,167,-5,2021-02-24,2,24,2021,55,8.1,-1.86
"USW00014762","2/25/21",40.3551,-79.92145,379.2,67,-16,2021-02-25,2,25,2021,56,2.55,-1.415
"USW00014762","2/26/21",40.3551,-79.92145,379.2,67,-27,2021-02-26,2,26,2021,57,2,-0.915
"USW00014762","2/27/21",40.3551,-79.92145,379.2,111,44,2021-02-27,2,27,2021,58,7.75,0.6
"USW00014762","2/28/21",40.3551,-79.92145,379.2,144,44,2021-02-28,2,28,2021,59,9.4,1.895
"USW00014762","3/1/21",40.3551,-79.92145,379.2,144,-27,2021-03-01,3,1,2021,60,5.85,2.915
"USW00014762","3/2/21",40.3551,-79.92145,379.2,39,-71,2021-03-02,3,2,2021,61,-1.6,3.495
"USW00014762","3/3/21",40.3551,-79.92145,379.2,128,-27,2021-03-03,3,3,2021,62,5.05,4.575
"USW00014762","3/4/21",40.3551,-79.92145,379.2,44,-55,2021-03-04,3,4,2021,63,-0.55,4.3
"USW00014762","3/5/21",40.3551,-79.92145,379.2,33,-71,2021-03-05,3,5,2021,64,-1.9,3.665
"USW00014762","3/6/21",40.3551,-79.92145,379.2,44,-38,2021-03-06,3,6,2021,65,0.3,2.885
"USW00014762","3/7/21",40.3551,-79.92145,379.2,56,-66,2021-03-07,3,7,2021,66,-0.5,2.58
"USW00014762","3/8/21",40.3551,-79.92145,379.2,122,-66,2021-03-08,3,8,2021,67,2.8,2.66
"USW00014762","3/9/21",40.3551,-79.92145,379.2,189,72,2021-03-09,3,9,2021,68,13.05,3.19
"USW00014762","3/10/21",40.3551,-79.92145,379.2,211,28,2021-03-10,3,10,2021,69,11.95,3.445
"USW00014762","3/11/21",40.3551,-79.92145,379.2,189,122,2021-03-11,3,11,2021,70,15.55,4.415
"USW00014762","3/12/21",40.3551,-79.92145,379.2,150,39,2021-03-12,3,12,2021,71,9.45,5.52
"USW00014762","3/13/21",40.3551,-79.92145,379.2,100,-27,2021-03-13,3,13,2021,72,3.65,5.38
"USW00014762","3/14/21",40.3551,-79.92145,379.2,117,-16,2021-03-14,3,14,2021,73,5.05,5.94
"USW00014762","3/15/21",40.3551,-79.92145,379.2,61,-60,2021-03-15,3,15,2021,74,0.05,6.135
"USW00014762","3/16/21",40.3551,-79.92145,379.2,161,39,2021-03-16,3,16,2021,75,10,7.105
"USW00014762","3/17/21",40.3551,-79.92145,379.2,194,22,2021-03-17,3,17,2021,76,10.8,8.235
"USW00014762","3/18/21",40.3551,-79.92145,379.2,122,28,2021-03-18,3,18,2021,77,7.5,8.705
"USW00014762","3/19/21",40.3551,-79.92145,379.2,89,-16,2021-03-19,3,19,2021,78,3.65,7.765
"USW00014762","3/20/21",40.3551,-79.92145,379.2,144,-27,2021-03-20,3,20,2021,79,5.85,7.155
"USW00014762","3/21/21",40.3551,-79.92145,379.2,183,22,2021-03-21,3,21,2021,80,10.25,6.625
"USW00014762","3/22/21",40.3551,-79.92145,379.2,200,44,2021-03-22,3,22,2021,81,12.2,6.9
"USW00014762","3/23/21",40.3551,-79.92145,379.2,200,50,2021-03-23,3,23,2021,82,12.5,7.785
"USW00014762","3/24/21",40.3551,-79.92145,379.2,228,111,2021-03-24,3,24,2021,83,16.95,8.975
"USW00014762","3/25/21",40.3551,-79.92145,379.2,228,111,2021-03-25,3,25,2021,84,16.95,10.665
"USW00014762","3/26/21",40.3551,-79.92145,379.2,172,83,2021-03-26,3,26,2021,85,12.75,10.94
"USW00014762","3/27/21",40.3551,-79.92145,379.2,200,67,2021-03-27,3,27,2021,86,13.35,11.195
"USW00014762","3/28/21",40.3551,-79.92145,379.2,161,28,2021-03-28,3,28,2021,87,9.45,11.39
"USW00014762","3/29/21",40.3551,-79.92145,379.2,111,11,2021-03-29,3,29,2021,88,6.1,11.635
"USW00014762","3/30/21",40.3551,-79.92145,379.2,222,22,2021-03-30,3,30,2021,89,12.2,12.27
"USW00014762","3/31/21",40.3551,-79.92145,379.2,172,28,2021-03-31,3,31,2021,90,10,12.245
"USW00014762","4/1/21",40.3551,-79.92145,379.2,33,-43,2021-04-01,4,1,2021,91,-0.5,10.975
"USW00014762","4/2/21",40.3551,-79.92145,379.2,50,-60,2021-04-02,4,2,2021,92,-0.5,9.675
"USW00014762","4/3/21",40.3551,-79.92145,379.2,122,-32,2021-04-03,4,3,2021,93,4.5,8.43
"USW00014762","4/4/21",40.3551,-79.92145,379.2,200,72,2021-04-04,4,4,2021,94,13.6,8.095
"USW00014762","4/5/21",40.3551,-79.92145,379.2,217,39,2021-04-05,4,5,2021,95,12.8,8.1
"USW00014762","4/6/21",40.3551,-79.92145,379.2,261,94,2021-04-06,4,6,2021,96,17.75,8.54
"USW00014762","4/7/21",40.3551,-79.92145,379.2,278,133,2021-04-07,4,7,2021,97,20.55,9.65
"USW00014762","4/8/21",40.3551,-79.92145,379.2,272,144,2021-04-08,4,8,2021,98,20.8,11.12
"USW00014762","4/9/21",40.3551,-79.92145,379.2,244,133,2021-04-09,4,9,2021,99,18.85,11.785
"USW00014762","4/10/21",40.3551,-79.92145,379.2,272,117,2021-04-10,4,10,2021,100,19.45,12.73
"USW00014762","4/11/21",40.3551,-79.92145,379.2,206,111,2021-04-11,4,11,2021,101,15.85,14.365
"USW00014762","4/12/21",40.3551,-79.92145,379.2,144,89,2021-04-12,4,12,2021,102,11.65,15.58
"USW00014762","4/13/21",40.3551,-79.92145,379.2,200,56,2021-04-13,4,13,2021,103,12.8,16.41
"USW00014762","4/14/21",40.3551,-79.92145,379.2,172,89,2021-04-14,4,14,2021,104,13.05,16.355
"USW00014762","4/15/21",40.3551,-79.92145,379.2,89,33,2021-04-15,4,15,2021,105,6.1,15.685
